index,before_drinks_n,before_drinks_price,before_pizza_n,before_pizza_price,before_total_price,during_drinks_n,during_drinks_price,during_pizza_n,during_pizza_price,during_total_price
2299,0,0,1,600,600,0,0,1,600,600
2300,0,0,1,720,720,1,70,1,800,870
2301,0,0,1,540,540,0,0,1,540,540
2302,1,90,2,1440,1530,1,90,2,1440,1530
2303,0,0,2,1440,1440,1,90,2,1200,1290
2304,0,0,3,1860,1860,1,80,3,2290,2370
2305,1,90,1,570,660,0,0,1,720,720
2306,1,70,1,770,840,1,80,1,550,630
2307,1,80,5,3610,3690,2,170,5,3490,3660
2308,0,0,3,1920,1920,0,0,3,2040,2040
2309,0,0,1,600,600,0,0,1,540,540
2310,0,0,1,780,780,0,0,1,780,780
2311,0,0,1,600,600,0,0,1,660,660
2312,0,0,2,1260,1260,1,80,2,1510,1590
2313,0,0,7,4500,4500,1,80,8,5620,5700
2314,1,90,2,1290,1380,0,0,2,1440,1440
2315,0,0,2,1620,1620,0,0,2,1260,1260
2316,1,70,1,740,810,1,80,1,730,810
2317,0,0,1,720,720,0,0,1,720,720
2318,1,70,4,2540,2610,2,140,3,2410,2550
2319,0,0,1,780,780,1,80,1,730,810
2320,1,90,1,660,750,0,0,1,840,840
2321,1,90,1,540,630,0,0,1,540,540
2322,0,0,1,600,600,0,0,1,660,660
2323,1,80,1,670,750,1,80,1,670,750
2324,0,0,1,600,600,0,0,1,540,540
2325,0,0,1,840,840,0,0,1,720,720
2326,0,0,2,1560,1560,0,0,2,1560,1560
2327,1,80,2,1330,1410,1,90,2,1350,1440
2328,2,150,3,2430,2580,1,90,4,2460,2550
2329,1,80,1,790,870,1,90,1,720,810
2330,1,90,1,720,810,0,0,1,780,780
2331,0,0,2,1320,1320,1,70,2,1280,1350
2332,1,80,2,1450,1530,1,80,2,1450,1530
2333,1,90,1,690,780,0,0,1,780,780
2334,0,0,2,1440,1440,0,0,2,1560,1560
2335,0,0,1,720,720,1,80,1,670,750
2336,0,0,1,540,540,0,0,1,660,660
2337,1,80,2,1330,1410,1,90,2,1320,1410
2338,0,0,1,720,720,0,0,1,780,780
2339,1,80,1,670,750,0,0,1,720,720
2340,1,90,1,600,690,1,80,1,610,690
2341,0,0,1,720,720,0,0,1,600,600
2342,0,0,1,600,600,0,0,1,720,720
2343,0,0,1,780,780,1,80,1,730,810
2344,1,70,1,530,600,1,90,1,540,630
2345,1,90,1,600,690,0,0,1,660,660
2346,1,70,1,620,690,1,80,1,610,690
2347,3,250,3,2030,2280,0,0,3,2100,2100
2348,0,0,3,2280,2280,0,0,3,2280,2280
2349,0,0,1,600,600,0,0,1,540,540
2350,2,140,3,2200,2340,0,0,3,2400,2400
2351,1,80,1,790,870,0,0,1,780,780
2352,0,0,1,540,540,0,0,1,720,720
2353,0,0,1,540,540,0,0,1,780,780
2354,0,0,1,600,600,0,0,1,600,600
2355,1,80,1,610,690,0,0,1,840,840
2356,0,0,2,1260,1260,0,0,2,1440,1440
2357,1,80,2,1450,1530,1,80,2,1420,1500
2358,0,0,1,600,600,0,0,1,840,840
2359,1,80,2,1330,1410,0,0,2,1380,1380
2360,0,0,1,660,660,0,0,1,540,540
2361,0,0,2,1320,1320,0,0,2,1260,1260
2362,2,160,2,1220,1380,1,90,2,1290,1380
2363,0,0,1,840,840,0,0,1,840,840
2364,1,70,1,560,630,0,0,1,780,780
2365,1,80,2,1570,1650,0,0,2,1260,1260
2366,0,0,1,540,540,0,0,1,540,540
2367,1,70,1,590,660,1,90,1,660,750
2368,0,0,1,720,720,1,80,1,640,720
2369,0,0,1,840,840,0,0,1,660,660
2370,0,0,2,1260,1260,0,0,2,1200,1200
2371,0,0,3,1920,1920,0,0,3,1920,1920
2372,0,0,2,1260,1260,0,0,2,1320,1320
2373,1,90,2,1380,1470,0,0,2,1380,1380
2374,1,80,2,1510,1590,1,80,2,1510,1590
2375,0,0,2,1500,1500,1,80,2,1450,1530
2376,0,0,1,600,600,0,0,1,600,600
2377,1,80,2,1510,1590,0,0,2,1560,1560
2378,0,0,1,540,540,0,0,1,540,540
2379,0,0,1,780,780,0,0,1,780,780
2380,1,70,1,710,780,1,70,1,710,780
2381,0,0,2,1500,1500,0,0,2,1500,1500
2382,0,0,1,540,540,1,90,1,510,600
2383,1,80,1,610,690,0,0,1,840,840
2384,1,90,2,1350,1440,0,0,2,1440,1440
2385,1,70,1,860,930,0,0,1,720,720
2386,0,0,1,780,780,1,70,1,740,810
2387,0,0,1,780,780,0,0,1,780,780
2388,0,0,4,2340,2340,1,80,3,2350,2430
2389,1,90,1,840,930,1,90,1,840,930
2390,0,0,1,840,840,1,70,1,740,810
2391,0,0,1,840,840,1,90,1,720,810
2392,0,0,1,720,720,1,80,1,550,630
2393,0,0,2,1440,1440,0,0,2,1440,1440
2394,0,0,1,720,720,1,80,1,820,900
2395,0,0,1,720,720,0,0,1,720,720
2396,0,0,3,2160,2160,2,160,3,2060,2220
2397,0,0,2,1560,1560,2,160,2,1430,1590
2398,0,0,3,2160,2160,0,0,3,2340,2340
2399,0,0,2,1560,1560,0,0,2,1500,1500
2400,1,80,1,790,870,0,0,1,840,840
2401,0,0,1,600,600,0,0,1,540,540
2402,0,0,1,780,780,0,0,1,780,780
2403,1,80,2,1270,1350,1,80,2,1270,1350
2404,1,80,4,2860,2940,0,0,4,2760,2760
2405,1,70,3,2240,2310,0,0,3,2220,2220
2406,1,80,2,1450,1530,1,80,2,1600,1680
2407,0,0,1,720,720,1,80,1,610,690
2408,1,70,2,1430,1500,1,80,2,1270,1350
2409,1,80,1,520,600,0,0,1,660,660
2410,0,0,2,1200,1200,0,0,2,1200,1200
2411,0,0,3,1980,1980,3,220,3,2030,2250
2412,1,80,1,610,690,0,0,1,600,600
2413,1,70,1,770,840,0,0,1,720,720
2414,2,150,6,4410,4560,2,150,8,5550,5700
2415,0,0,2,1380,1380,0,0,2,1320,1320
2416,1,80,4,2500,2580,0,0,4,2520,2520
2417,0,0,1,780,780,0,0,1,780,780
2418,0,0,1,660,660,0,0,1,780,780
2419,0,0,3,2100,2100,0,0,3,1860,1860
2420,0,0,1,840,840,0,0,1,840,840
2421,1,70,1,680,750,1,90,1,660,750
2422,1,80,5,3370,3450,0,0,5,3660,3660
2423,0,0,3,1980,1980,0,0,3,2220,2220
2424,0,0,1,780,780,0,0,1,660,660
2425,0,0,3,2340,2340,1,90,3,2040,2130
2426,0,0,1,720,720,0,0,1,720,720
2427,1,70,1,560,630,1,80,1,550,630
2428,0,0,3,2340,2340,3,230,3,2050,2280
2429,1,90,1,780,870,0,0,1,600,600
2430,1,80,2,1450,1530,0,0,2,1320,1320
2431,0,0,1,720,720,1,90,1,810,900
2432,0,0,2,1380,1380,1,70,2,1340,1410
2433,0,0,1,780,780,0,0,1,660,660
2434,2,150,5,3630,3780,2,150,5,3510,3660
2435,0,0,1,840,840,0,0,1,780,780
2436,1,70,1,680,750,0,0,1,660,660
2437,0,0,1,660,660,0,0,1,780,780
2438,0,0,2,1440,1440,0,0,2,1440,1440
2439,0,0,2,1560,1560,1,80,2,1480,1560
2440,1,80,2,1330,1410,1,90,2,1260,1350
2441,0,0,2,1500,1500,0,0,2,1500,1500
2442,1,80,3,1930,2010,0,0,3,2340,2340
2443,1,70,1,680,750,1,80,1,730,810
2444,0,0,1,840,840,0,0,1,840,840
2445,0,0,2,1320,1320,1,90,2,1320,1410
2446,1,80,1,610,690,1,80,1,610,690
2447,1,80,1,610,690,0,0,1,540,540
2448,0,0,6,4140,4140,1,80,6,4000,4080
2449,0,0,1,660,660,0,0,1,660,660
2450,1,80,1,820,900,1,70,1,860,930
2451,0,0,1,540,540,0,0,1,540,540
2452,1,90,2,1140,1230,0,0,2,1200,1200
2453,0,0,1,720,720,1,70,1,800,870
2454,1,70,3,2300,2370,0,0,3,1980,1980
2455,1,80,3,2050,2130,1,80,3,2050,2130
2456,0,0,2,1500,1500,1,70,2,1460,1530
2457,1,70,4,2960,3030,0,0,4,3120,3120
2458,0,0,1,720,720,0,0,1,720,720
2459,1,90,2,1560,1650,1,80,2,1450,1530
2460,0,0,1,600,600,0,0,1,600,600
2461,0,0,1,780,780,0,0,1,780,780
2462,1,80,4,2830,2910,1,70,4,2720,2790
2463,0,0,2,1200,1200,0,0,2,1620,1620
2464,1,80,1,550,630,1,80,1,550,630
2465,0,0,1,540,540,1,90,1,570,660
2466,0,0,1,840,840,1,90,1,780,870
2467,1,70,2,1280,1350,1,80,2,1390,1470
2468,0,0,1,840,840,0,0,1,720,720
2469,0,0,1,780,780,1,80,1,550,630
2470,0,0,1,720,720,1,80,1,670,750
2471,1,80,2,1390,1470,0,0,2,1440,1440
2472,0,0,4,2820,2820,2,160,4,2810,2970
2473,1,80,2,1510,1590,0,0,2,1560,1560
2474,0,0,1,720,720,1,70,1,620,690
2475,0,0,1,780,780,0,0,1,780,780
2476,1,90,1,600,690,0,0,1,540,540
2477,1,80,1,610,690,0,0,1,600,600
2478,0,0,1,840,840,1,70,1,740,810
2479,0,0,1,660,660,1,70,1,620,690
2480,1,70,3,2060,2130,0,0,3,1980,1980
2481,0,0,3,1980,1980,0,0,3,2040,2040
2482,0,0,1,720,720,0,0,1,660,660
2483,0,0,1,540,540,0,0,1,840,840
2484,1,90,1,660,750,0,0,1,600,600
2485,0,0,2,1140,1140,0,0,2,1080,1080
2486,1,80,1,550,630,0,0,1,600,600
2487,1,80,2,1660,1740,1,80,2,1630,1710
2488,1,90,2,1320,1410,1,80,2,1300,1380
2489,0,0,1,780,780,0,0,1,780,780
2490,1,80,2,1450,1530,0,0,2,1140,1140
2491,0,0,1,780,780,1,80,1,790,870
2492,1,70,4,2630,2700,0,0,4,2700,2700
2493,0,0,1,720,720,0,0,1,720,720
2494,0,0,1,720,720,0,0,1,780,780
2495,1,90,1,690,780,0,0,1,720,720
2496,0,0,2,1260,1260,0,0,2,1440,1440
2497,1,80,8,6130,6210,3,250,9,6200,6450
2498,0,0,2,1440,1440,0,0,2,1320,1320
2499,0,0,4,2880,2880,3,240,4,2490,2730
