index,before_drinks_n,before_drinks_price,before_pizza_n,before_pizza_price,before_total_price,during_drinks_n,during_drinks_price,during_pizza_n,during_pizza_price,during_total_price
2297,2,150,2,1350,1500,0,0,2,1560,1560
2298,1,80,1,790,870,0,0,1,720,720
2299,0,0,3,1920,1920,1,80,3,1840,1920
2300,1,80,1,730,810,0,0,1,780,780
2301,1,70,1,530,600,1,80,1,730,810
2302,0,0,1,540,540,0,0,1,840,840
2303,0,0,2,1320,1320,1,70,2,1460,1530
2304,1,90,1,570,660,0,0,1,720,720
2305,0,0,1,720,720,1,80,1,550,630
2306,0,0,1,720,720,0,0,1,730,730
2307,1,80,2,1450,1530,0,0,2,1500,1500
2308,0,0,1,600,600,1,90,1,810,900
2309,0,0,1,840,840,0,0,1,600,600
2310,0,0,1,720,720,0,0,1,720,720
2311,0,0,1,840,840,0,0,1,720,720
2312,0,0,2,1440,1440,0,0,2,1440,1440
2313,0,0,1,540,540,0,0,1,840,840
2314,0,0,2,1440,1440,0,0,2,1440,1440
2315,0,0,3,2040,2040,1,70,3,1970,2040
2316,1,70,1,560,630,1,70,1,770,840
2317,0,0,2,1380,1380,1,80,2,1330,1410
2318,0,0,1,840,840,0,0,1,760,760
2319,1,80,1,790,870,0,0,1,790,790
2320,0,0,2,1320,1320,0,0,2,1440,1440
2321,1,70,1,680,750,1,80,1,670,750
2322,1,80,4,2740,2820,2,150,4,2620,2770
2323,0,0,2,1500,1500,0,0,2,1540,1540
2324,0,0,1,600,600,0,0,1,780,780
2325,0,0,1,780,780,0,0,1,780,780
2326,0,0,1,660,660,0,0,1,780,780
2327,0,0,2,1200,1200,0,0,2,1500,1500
2328,0,0,1,840,840,0,0,1,840,840
2329,1,80,2,1450,1530,0,0,2,1260,1260
2330,0,0,2,1560,1560,0,0,2,1540,1540
2331,0,0,1,720,720,0,0,1,780,780
2332,2,170,2,1300,1470,0,0,2,1450,1450
2333,0,0,1,720,720,0,0,1,720,720
2334,1,80,1,670,750,0,0,1,840,840
2335,0,0,1,720,720,1,80,1,520,600
2336,1,70,1,680,750,0,0,1,670,670
2337,0,0,2,1320,1320,1,70,2,1370,1440
2338,0,0,1,780,780,0,0,1,730,730
2339,0,0,1,840,840,0,0,1,790,790
2340,0,0,4,3060,3060,0,0,4,3060,3060
2341,0,0,1,840,840,0,0,1,790,790
2342,0,0,1,540,540,0,0,1,780,780
2343,0,0,1,660,660,1,80,1,580,660
2344,0,0,1,780,780,0,0,1,820,820
2345,1,80,2,1450,1530,1,90,2,1260,1350
2346,1,80,1,730,810,1,80,1,730,810
2347,0,0,2,1200,1200,0,0,2,1440,1440
2348,1,80,3,1780,1860,0,0,3,2160,2160
2349,1,80,2,1510,1590,0,0,2,1540,1540
2350,0,0,2,1200,1200,0,0,2,1560,1560
2351,0,0,1,600,600,0,0,1,780,780
2352,1,80,1,610,690,1,70,1,800,870
2353,0,0,1,540,540,0,0,1,720,720
2354,0,0,2,1440,1440,0,0,2,1440,1440
2355,1,80,1,790,870,1,80,1,820,900
2356,0,0,2,1440,1440,1,70,2,1400,1470
2357,1,70,2,1460,1530,0,0,2,1500,1500
2358,0,0,4,2760,2760,2,160,4,2870,3030
2359,0,0,1,660,660,0,0,1,720,720
2360,0,0,1,660,660,0,0,1,660,660
2361,0,0,3,2100,2100,1,70,3,2300,2370
2362,1,80,2,1270,1350,0,0,2,1560,1560
2363,2,150,5,3630,3780,3,240,5,3720,3960
2364,1,90,1,570,660,1,90,1,570,660
2365,0,0,1,600,600,0,0,1,600,600
2366,1,80,2,1270,1350,0,0,2,1510,1510
2367,1,70,2,1520,1590,0,0,2,1540,1540
2368,0,0,3,2160,2160,2,180,3,1980,2160
2369,1,80,1,790,870,0,0,1,600,600
2370,0,0,2,1140,1140,0,0,1,850,850
2371,0,0,2,1560,1560,0,0,2,1560,1560
2372,0,0,2,1440,1440,0,0,2,1440,1440
2373,1,80,1,790,870,0,0,1,780,780
2374,0,0,1,540,540,0,0,1,660,660
2375,1,80,3,2410,2490,0,0,1,660,660
2376,1,90,1,840,930,1,90,1,840,930
2377,4,340,4,3020,3360,2,160,5,3290,3450
2378,1,70,1,710,780,0,0,1,840,840
2379,0,0,1,720,720,0,0,1,720,720
2380,1,80,3,2230,2310,0,0,3,2160,2160
2381,1,70,1,710,780,0,0,1,780,780
2382,2,160,4,2930,3090,0,0,4,3060,3060
2383,0,0,1,600,600,0,0,1,720,720
2384,0,0,1,780,780,0,0,1,720,720
2385,0,0,5,3420,3420,4,300,4,3060,3360
2386,0,0,1,780,780,0,0,1,780,780
2387,1,80,1,730,810,1,90,1,720,810
2388,0,0,1,540,540,0,0,1,840,840
2389,2,170,2,1330,1500,0,0,2,1560,1560
2390,1,80,1,760,840,0,0,1,840,840
2391,1,90,1,690,780,0,0,1,780,780
2392,1,80,3,2170,2250,0,0,3,1920,1920
2393,0,0,3,2160,2160,0,0,3,2170,2170
2394,1,70,2,1580,1650,0,0,2,1680,1680
2395,0,0,2,1140,1140,0,0,2,1140,1140
2396,0,0,2,1320,1320,0,0,2,1560,1560
2397,1,70,1,680,750,0,0,1,840,840
2398,0,0,2,1140,1140,1,80,2,1450,1530
2399,0,0,2,1440,1440,0,0,2,1260,1260
2400,1,80,1,760,840,0,0,1,840,840
2401,1,80,1,790,870,1,80,1,730,810
2402,1,70,1,620,690,0,0,1,850,850
2403,1,90,2,1500,1590,1,80,2,1540,1620
2404,2,160,3,2390,2550,1,80,4,2590,2670
2405,0,0,1,780,780,0,0,1,780,780
2406,0,0,3,2160,2160,0,0,3,2220,2220
2407,1,80,1,550,630,0,0,1,670,670
2408,1,90,2,1320,1410,1,90,2,1380,1470
2409,0,0,4,3000,3000,1,80,4,2890,2970
2410,0,0,1,840,840,1,80,1,760,840
2411,1,90,4,2880,2970,0,0,4,2950,2950
2412,1,80,1,550,630,0,0,1,670,670
2413,0,0,2,1260,1260,0,0,2,1260,1260
2414,0,0,2,1320,1320,0,0,2,1320,1320
2415,0,0,1,720,720,0,0,1,720,720
2416,1,80,2,1390,1470,0,0,2,1450,1450
2417,1,80,1,610,690,0,0,1,660,660
2418,1,80,3,2320,2400,0,0,3,2400,2400
2419,0,0,2,1500,1500,0,0,2,1450,1450
2420,0,0,1,780,780,0,0,1,780,780
2421,0,0,2,1380,1380,0,0,2,1620,1620
2422,0,0,2,1260,1260,1,70,2,1430,1500
2423,0,0,1,780,780,0,0,1,600,600
2424,2,160,3,2270,2430,0,0,3,2460,2460
2425,1,80,2,1330,1410,1,70,2,1400,1470
2426,1,90,1,600,690,0,0,1,600,600
2427,1,80,1,730,810,0,0,1,840,840
2428,0,0,1,540,540,0,0,1,730,730
2429,0,0,1,540,540,0,0,1,780,780
2430,0,0,2,1320,1320,1,90,2,1380,1470
2431,1,80,1,700,780,1,80,1,670,750
2432,1,80,4,2710,2790,1,70,4,2730,2800
2433,1,80,1,850,930,0,0,1,850,850
2434,0,0,2,1260,1260,1,90,2,1530,1620
2435,1,80,1,550,630,0,0,1,730,730
2436,0,0,1,660,660,0,0,1,780,780
2437,2,170,2,1330,1500,0,0,2,1500,1500
2438,1,80,2,1600,1680,0,0,2,1680,1680
2439,1,90,1,780,870,1,80,1,790,870
2440,0,0,2,1380,1380,0,0,2,1380,1380
2441,0,0,3,2340,2340,0,0,3,2160,2160
2442,0,0,1,780,780,0,0,1,720,720
2443,1,70,2,1340,1410,0,0,2,1570,1570
2444,1,80,1,550,630,0,0,1,840,840
2445,1,80,2,1390,1470,1,90,2,1380,1470
2446,2,160,2,1250,1410,1,70,2,1460,1530
2447,1,70,2,1310,1380,2,170,2,1090,1260
2448,0,0,2,1140,1140,0,0,2,1140,1140
2449,1,90,1,660,750,0,0,1,780,780
2450,0,0,4,2520,2520,0,0,3,2410,2410
2451,0,0,4,3000,3000,0,0,4,2980,2980
2452,0,0,1,720,720,0,0,1,600,600
2453,0,0,2,1440,1440,0,0,2,1440,1440
2454,1,80,1,670,750,0,0,1,720,720
2455,0,0,1,720,720,0,0,1,840,840
2456,0,0,2,1560,1560,1,80,2,1540,1620
2457,0,0,1,720,720,0,0,1,840,840
2458,0,0,1,780,780,0,0,1,840,840
2459,0,0,1,600,600,0,0,1,720,720
2460,1,90,1,720,810,0,0,1,780,780
2461,2,170,8,5950,6120,4,330,8,5940,6270
2462,0,0,1,780,780,0,0,1,780,780
2463,1,80,1,820,900,1,80,1,610,690
2464,0,0,1,840,840,0,0,1,840,840
2465,0,0,1,840,840,0,0,1,790,790
2466,0,0,1,600,600,1,80,1,610,690
2467,0,0,1,780,780,0,0,1,780,780
2468,0,0,1,840,840,0,0,1,600,600
2469,0,0,1,780,780,0,0,1,540,540
2470,0,0,1,780,780,0,0,1,540,540
2471,0,0,1,840,840,0,0,1,840,840
2472,1,80,1,610,690,0,0,1,720,720
2473,0,0,1,720,720,1,80,1,670,750
2474,0,0,1,780,780,0,0,1,840,840
2475,0,0,1,780,780,1,80,1,790,870
2476,1,80,1,520,600,0,0,1,720,720
2477,2,170,4,2470,2640,0,0,4,2820,2820
2478,1,90,1,540,630,0,0,1,540,540
2479,1,70,1,680,750,0,0,1,660,660
2480,0,0,1,720,720,0,0,1,670,670
2481,0,0,1,540,540,0,0,1,600,600
2482,2,150,2,1530,1680,2,140,2,1570,1710
2483,1,80,1,550,630,0,0,1,820,820
2484,1,80,1,850,930,1,90,1,840,930
2485,0,0,1,600,600,0,0,1,720,720
2486,1,80,2,1420,1500,1,90,2,1440,1530
2487,0,0,1,540,540,0,0,1,720,720
2488,0,0,1,540,540,0,0,1,780,780
2489,0,0,1,660,660,0,0,1,660,660
2490,1,80,2,1240,1320,0,0,2,1440,1440
2491,0,0,1,660,660,0,0,1,850,850
2492,0,0,1,600,600,0,0,1,780,780
2493,0,0,1,840,840,0,0,1,840,840
2494,0,0,3,2280,2280,0,0,3,2340,2340
2495,0,0,1,600,600,0,0,1,780,780
2496,1,80,2,1450,1530,0,0,2,1500,1500
2497,0,0,1,720,720,0,0,1,720,720
2498,2,170,2,1090,1260,0,0,2,1300,1300
2499,0,0,1,780,780,0,0,1,780,780
